Repo Name,File Name,Release Version,TLSH Hash,SHA256 Hash,Date Added
C3,NodeRelayDll_r86.dll,v1.4.0,T12335AE22B18DC077F76E1271251DA7E882B8B1310B724497BBD5B64E6A31AD3A331F53,a4130e13e8edce8341923f0a17d22a994aee37380d4378bcd113190d1ad0f322,2024-12-06T07:13:00.197008+00:00
C3,GatewayConsoleExe_r86.exe,v1.4.0,T1A6859F323A45C03BE1520131594DA799D2FCAA304B7685D7B3D82F1D6AB09E3E632F67,8f38390cc16fc82ec409479ffd36e7aeeb77ec5280501454078c8741ad2ef295,2024-12-06T07:13:00.217376+00:00
C3,NodeRelayConsoleExe_r64.exe,v1.4.0,T18E558D1A62A901EDC0FBD178CA8BA906F7B6380A0375DAAF17E005661F677709F7D311,11f6be97f7275749e63203082c5700e7ef49e135a3713025d971e853e74bf346,2024-12-06T07:13:00.234307+00:00
C3,NodeRelayConsoleExe_r86.exe,v1.4.0,T12C35BE327241F07BF0620033158DABE596B8B5310F734897B7D57A1E6A319D2AA32F67,2c1a562fc882e0f64c6582983287401a8df5db1c81c0a5cb9c37789f2b5bdb53,2024-12-06T07:13:00.247935+00:00
C3,CebuLoader_r86.dll,v1.4.0,T14535AE22B18DC077F76E1131101DA7E882BCB5314B72489BBBD5B65E6A30AD2A731F53,13879408e0df1dec5f00583be969991fc24bc34d51ed0211fb0745d5d671f6ac,2024-12-06T07:13:00.271440+00:00
C3,NodeRelayDll_r64.dll,v1.4.0,T1FA558D0562AA42ADC0FBD178CA8BAA06F7B5740A0375DAEF17E005661F677709F7E310,7ac4f3fd6fbd1c9479139a68a065547365d265b297aa1fd349f465e423a400c5,2024-12-06T07:13:00.290550+00:00
C3,CebuLoader_r64.dll,v1.4.0,T1B4658D0662A901BDC0FBD178CA9BAA06F7B5740A0375DAAF17E005661F677B09F7E310,8ecdb4ff6f6a90c2691e404392864f1f66b823da00e97f0262a729dc08da669e,2024-12-06T07:13:00.319929+00:00
C3,GatewayConsoleExe_r64.exe,v1.4.0,T10EA58D5A626801E8D0FAD179CE8B990BF6B2384A033497FF02E146975F776B09E7D311,682ea0b985b73488cabb617ff9e8a70eadb8ca7ea744c93c3098caff3ff7bf64,2024-12-06T07:13:00.346040+00:00
C3,Nito.AsyncEx.Context.dll,v1.4.0,T11942E919976C4323CA9F57BEF5D101A017B1AB657412EF2E489CF1E69CD33A00623A7B,0753a7935c294cd9d7e61c98e7711165c2712423afd2e84368e8bf39daa0f755,2024-12-06T07:13:00.347675+00:00
C3,Microsoft.Data.Sqlite.dll,v1.4.0,T19BD37D744B88196BC6BFCE31666C68412734A206EC62A743DD54EDF83C93315FAC46AF,0575ee1ab4191a2f440881117ad491146f2b4b9ee599a2af746c023161c3f353,2024-12-06T07:13:00.349845+00:00
C3,Serilog.Sinks.File.dll,v1.4.0,T1D7C2F641A3ED521BE5FE1F78FAF122950375FAB2E822EB4D04DC149E1C16B444E21BA7,0c0a4c7c30b92f1e6d34400bcb1cba8a800dfcdde2f4bcfcbf379415beb68700,2024-12-06T07:13:00.350749+00:00
C3,Microsoft.EntityFrameworkCore.Abstractions.dll,v1.4.0,T1FB925BA6E7BC8763CCB61D70A1B5D9422839F38AB421DA3A0406F11D1CB3BC5972173A,9ff08421c8c1e22ffdf483fb39abf0a481d80db8368f97283788d6c2a820439f,2024-12-06T07:13:00.351791+00:00
C3,Nito.AsyncEx.Tasks.dll,v1.4.0,T1E7E21B0D874C9306C7BE5EBEEEB11A895B72C2455817AB176C8EE3F40C533E51E2429B,40e1ca81b6ad9380fce77ea8528a1a9e71c70444da8262468301a661c9ae477e,2024-12-06T07:13:00.352791+00:00
C3,SQLitePCLRaw.batteries_green.dll,v1.4.0,T1B3B1736197FA422AF9B34B73BDB3174142B8B5A0DE32AB6F4CD4521B6C224114E24B72,f87d9ed035e47cc5155cf4042e1bb89768eaea1ad79f695aacd3078f939210b8,2024-12-06T07:13:00.353486+00:00
C3,Swashbuckle.AspNetCore.Swagger.dll,v1.4.0,T11862E751A3A88336D97F7B7DD8B143044A32E6926912EF1E0DDC82CA1867F465E3076B,5c1a87160b39b07f5b31a5159d7e4045d54ec703e8d59d0a104552197e4e3d1f,2024-12-06T07:13:00.354288+00:00
C3,Microsoft.EntityFrameworkCore.dll,v1.4.0,T1F865386E77DCC726C1BF42B6A037041987F5DC1A63259B8A35087AE91C8336D5EC12EB,245b35f1551b9e2d8295e10bbdb7a7a64360fab78620ac6a6461869b311eb0c5,2024-12-06T07:13:00.371728+00:00
C3,Nito.Disposables.dll,v1.4.0,T1DBF1C800E3ACC732DEBB8F35A5A242428675EE057D13D72E0C88F2575D537540E71AB5,9d1a13c84a6c4cdc5b0b9cb7edeed2167f96f422940f0514d5c4168929ede7c2,2024-12-06T07:13:00.372440+00:00
C3,System.Interactive.Async.dll,v1.4.0,T1EC344B00B38BAB12D1EF2BFB7AB054418B66D683E4ECEF4B798D95F41CD97114D848A4,b06810ddf81b97224a7ae83dbc36f5a1b676170967ec9924ce2900fc52e494ef,2024-12-06T07:13:00.375730+00:00
C3,Sodium.Core.dll,v1.4.0,T146F293455BD15A11D7FD3738AAF303564636F9A9B032834E23E4D0EC2C65BE8DA20BD6,5450a7d5319ddcc4e6a4c2e3d0257f442391daec21e74183c754fb19001235af,2024-12-06T07:13:00.376825+00:00
C3,Remotion.Linq.dll,v1.4.0,T1C10409742BED43A5EAFEAE75F8B408050AB5FC9BB875F71E064594ED1823B009921373,c3ec77926876c95d33770dc8eb05f0fa0556fd54c05147472593580b76bf2f2d,2024-12-06T07:13:00.379425+00:00
C3,Microsoft.AspNetCore.JsonPatch.dll,v1.4.0,T16F333A05ABF8C31AC66F1634B4B4A5141EBBD2CA2A13DB4A0D5CF2D92963FD00B55F63,bf3171d32c34edaddd40d4c3a971323b00155f7473f333bbc686dc438ce1ffda,2024-12-06T07:13:00.382073+00:00
C3,Nito.AsyncEx.Interop.WaitHandles.dll,v1.4.0,T1DFF1C415EBE8C223ECBF6BBD9DB343124D74FB905E23876F594D824A1C0B94105A2BB5,251f2bb6952e96438013e0805f4654a6237e5cccbcd923e7210526eaafb1e5d8,2024-12-06T07:13:00.382708+00:00
C3,Microsoft.EntityFrameworkCore.Relational.dll,v1.4.0,T198F45946BFAC8632C17F56FAB0B4440BE3F9D84F6255AB1B3509A9EB1C437401ED162E,a8746f8c12a3940da8bc276e73d0de44a67752f3b0877577b4fe885c29d02320,2024-12-06T07:13:00.391842+00:00
C3,Newtonsoft.Json.dll,v1.4.0,T199E44A1527F88A1AE5EF5375B4708A198BF1F916E2B6EB4F8904D5FD2C537908C007A3,b9b4e633ea6c728bad5f7cbbef7f8b842f7e10181731dbe5ec3cd995a6f60287,2024-12-06T07:13:00.401647+00:00
C3,Nito.Cancellation.dll,v1.4.0,T131E1B550D7FDE733DCEF1B3AA8E252001230FE60E812DB3E184925A79C175910BA37A6,ce004ae40c303034da0525fb211400ceec2d5b34673fbde98b00ee859e628efb,2024-12-06T07:13:00.402415+00:00
C3,Nito.AsyncEx.Oop.dll,v1.4.0,T170C19702F7F54726DD7A5BB7EEA2035A1934FA14AE23D73E8448154A1C13A540E32F77,c76b1df123f049b2024fb50b81a36b5b0b650241cfc73e8f227e64696a4893cd,2024-12-06T07:13:00.403227+00:00
C3,Nito.Collections.Deque.dll,v1.4.0,T1F1629504B7C85733D9FF0B7BA8F264911275EE72B822DB1D1098A255EC73B49097236B,9fbdd68e3129698a4fa8c90ca7bbc9cf969e8e31870fdb8f9ef64aa7a17d2e86,2024-12-06T07:13:00.404026+00:00
C3,SQLitePCLRaw.core.dll,v1.4.0,T1390360F2D79F5629F1DA05317C321C6AA194C328EB321367AE05C274ED33BC5466A3B6,6775683977b54e3c09ac471309cbf473d95451c2b1b78da5a0900547433f5029,2024-12-06T07:13:00.405009+00:00
C3,Swashbuckle.AspNetCore.SwaggerGen.dll,v1.4.0,T1C1833A1463BC8362C6DF5A3AF824905443F5EACBA012FB159EC8B8E75C27BC15B116B7,28a92bed96c7a187a72ac57cc33d665e38e82a13e0cb4262659885cfa26bb56d,2024-12-06T07:13:00.406568+00:00
C3,SQLitePCLRaw.batteries_v2.dll,v1.4.0,T10FB1645193EA532BF9F34F73BCB357414274F960D9329E2F4884420E6C226058A24B76,c82fa553678f7a532855a4156d7b189567a1602cd736dc0fa6f490f1d12d4737,2024-12-06T07:13:00.407179+00:00
